uWwMeasureID,wwMeasureID,sampleID,labID,assayID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,aggregation,aggregationOther,index,value,qualityFlag,accessToPublic,accessToAllOrg,accessToSelf,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails,notes
,,,Ottawa-1,,,,2021-01-20,2021-01-22,solid,nPMMoV,,Ct,,mean,,,29.055,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-21,2021-01-26,solid,covN1,,gcPMMoV,,meanNr,,,0.00044,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-21,2021-01-26,solid,covN1,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-21,2021-01-26,solid,covN2,,gcPMMoV,,meanNr,,,0.00025,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-21,2021-01-26,solid,covN2,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-21,2021-01-26,solid,nPMMoV,,Ct,,mean,,,28.363,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-22,2021-01-26,solid,covN1,,gcPMMoV,,meanNr,,,0.00058,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-22,2021-01-26,solid,covN1,,gcPMMoV,,sdNr,,,0.00016,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-22,2021-01-26,solid,covN2,,gcPMMoV,,meanNr,,,0.00038,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-22,2021-01-26,solid,covN2,,gcPMMoV,,sdNr,,,0.00009,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-22,2021-01-26,solid,nPMMoV,,Ct,,mean,,,28.26,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-23,2021-01-26,solid,covN1,,gcPMMoV,,meanNr,,,0.00033,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-23,2021-01-26,solid,covN1,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-23,2021-01-26,solid,covN2,,gcPMMoV,,meanNr,,,0.00021,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-23,2021-01-26,solid,covN2,,gcPMMoV,,sdNr,,,0.00008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-23,2021-01-26,solid,nPMMoV,,Ct,,mean,,,28.153,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-24,2021-01-26,solid,covN1,,gcPMMoV,,meanNr,,,0.00029,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-24,2021-01-26,solid,covN1,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-24,2021-01-26,solid,covN2,,gcPMMoV,,meanNr,,,0.00015,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-24,2021-01-26,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-24,2021-01-26,solid,nPMMoV,,Ct,,mean,,,27.472,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-25,2021-01-27,solid,covN1,,gcPMMoV,,meanNr,,,0.00019,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-25,2021-01-27,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-25,2021-01-27,solid,covN2,,gcPMMoV,,meanNr,,,0.00074,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-25,2021-01-27,solid,covN2,,gcPMMoV,,sdNr,,,0.00011,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-25,2021-01-27,solid,nPMMoV,,Ct,,mean,,,26.129,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-26,2021-01-28,solid,covN1,,gcPMMoV,,meanNr,,,0.00041,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-26,2021-01-28,solid,covN1,,gcPMMoV,,sdNr,,,0.0001,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-26,2021-01-28,solid,covN2,,gcPMMoV,,meanNr,,,0.0002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-26,2021-01-28,solid,covN2,,gcPMMoV,,sdNr,,,0.00634,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-26,2021-01-28,solid,nPMMoV,,Ct,,mean,,,27.161,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-27,2021-02-01,solid,covN1,,gcPMMoV,,meanNr,,,0.00028,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-27,2021-02-01,solid,covN1,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-27,2021-02-01,solid,covN2,,gcPMMoV,,meanNr,,,0.00016,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-27,2021-02-01,solid,covN2,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-27,2021-02-01,solid,nPMMoV,,Ct,,mean,,,26.768,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-28,2021-02-01,solid,covN1,,gcPMMoV,,meanNr,,,0.00031,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-28,2021-02-01,solid,covN1,,gcPMMoV,,sdNr,,,0.00008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-28,2021-02-01,solid,covN2,,gcPMMoV,,meanNr,,,0.00037,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-28,2021-02-01,solid,covN2,,gcPMMoV,,sdNr,,,0.00011,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-28,2021-02-01,solid,nPMMoV,,Ct,,mean,,,28.356,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-29,2021-02-01,solid,covN1,,gcPMMoV,,meanNr,,,0.00043,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-29,2021-02-01,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-29,2021-02-01,solid,covN2,,gcPMMoV,,meanNr,,,0.00058,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-29,2021-02-01,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-29,2021-02-01,solid,nPMMoV,,Ct,,mean,,,27.418,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-30,2021-02-01,solid,covN1,,gcPMMoV,,meanNr,,,0.0006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-30,2021-02-01,solid,covN1,,gcPMMoV,,sdNr,,,0.00008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-30,2021-02-01,solid,covN2,,gcPMMoV,,meanNr,,,0.00078,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-30,2021-02-01,solid,covN2,,gcPMMoV,,sdNr,,,0.00011,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-30,2021-02-01,solid,nPMMoV,,Ct,,mean,,,27.671,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-31,2021-02-02,solid,covN1,,gcPMMoV,,meanNr,,,0.00043,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-31,2021-02-02,solid,covN1,,gcPMMoV,,sdNr,,,0.00008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-31,2021-02-02,solid,covN2,,gcPMMoV,,meanNr,,,0.00053,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-31,2021-02-02,solid,covN2,,gcPMMoV,,sdNr,,,0.0003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-01-31,2021-02-02,solid,nPMMoV,,Ct,,mean,,,28.201,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-01,2021-02-04,solid,covN1,,gcPMMoV,,meanNr,,,0.00016,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-01,2021-02-04,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-01,2021-02-04,solid,covN2,,gcPMMoV,,meanNr,,,0.00033,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-01,2021-02-04,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-01,2021-02-04,solid,nPMMoV,,Ct,,mean,,,27.97,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-02,2021-02-04,solid,covN1,,gcPMMoV,,meanNr,,,0.00018,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-02,2021-02-04,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-02,2021-02-04,solid,covN2,,gcPMMoV,,meanNr,,,0.00015,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-02,2021-02-04,solid,covN2,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-02,2021-02-04,solid,nPMMoV,,Ct,,mean,,,26.694,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-03,2021-02-08,solid,covN1,,gcPMMoV,,meanNr,,,0.00055,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-03,2021-02-08,solid,covN1,,gcPMMoV,,sdNr,,,0.00027,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-03,2021-02-08,solid,covN2,,gcPMMoV,,meanNr,,,0.00053,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-03,2021-02-08,solid,covN2,,gcPMMoV,,sdNr,,,0.00024,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-03,2021-02-08,solid,nPMMoV,,Ct,,mean,,,27.065,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-04,2021-02-08,solid,covN1,,gcPMMoV,,meanNr,,,0.00031,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-04,2021-02-08,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-04,2021-02-08,solid,covN2,,gcPMMoV,,meanNr,,,0.00026,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-04,2021-02-08,solid,covN2,,gcPMMoV,,sdNr,,,0.00013,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-04,2021-02-08,solid,nPMMoV,,Ct,,mean,,,26.774,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-05,2021-02-08,solid,covN1,,gcPMMoV,,meanNr,,,0.00039,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-05,2021-02-08,solid,covN1,,gcPMMoV,,sdNr,,,0.00009,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-05,2021-02-08,solid,covN2,,gcPMMoV,,meanNr,,,0.00045,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-05,2021-02-08,solid,covN2,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-05,2021-02-08,solid,nPMMoV,,Ct,,mean,,,27.688,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-06,2021-02-08,solid,covN1,,gcPMMoV,,meanNr,,,0.00035,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-06,2021-02-08,solid,covN1,,gcPMMoV,,sdNr,,,0.00017,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-06,2021-02-08,solid,covN2,,gcPMMoV,,meanNr,,,0.00033,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-06,2021-02-08,solid,covN2,,gcPMMoV,,sdNr,,,0.00014,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-06,2021-02-08,solid,nPMMoV,,Ct,,mean,,,27.916,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-07,2021-02-09,solid,covN1,,gcPMMoV,,meanNr,,,0.00042,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-07,2021-02-09,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-07,2021-02-09,solid,covN2,,gcPMMoV,,meanNr,,,0.00039,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-07,2021-02-09,solid,covN2,,gcPMMoV,,sdNr,,,0.00008,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-07,2021-02-09,solid,nPMMoV,,Ct,,mean,,,27.1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-08,2021-02-09,solid,covN1,,gcPMMoV,,meanNr,,,0.0002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-08,2021-02-09,solid,covN1,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-08,2021-02-09,solid,covN2,,gcPMMoV,,meanNr,,,0.00026,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-08,2021-02-09,solid,covN2,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-08,2021-02-09,solid,nPMMoV,,Ct,,mean,,,26.909,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-10,2021-02-14,solid,covN1,,gcPMMoV,,meanNr,,,0.00011,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-10,2021-02-14,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-10,2021-02-14,solid,covN2,,gcPMMoV,,meanNr,,,0.00012,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-10,2021-02-14,solid,covN2,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-10,2021-02-14,solid,nPMMoV,,Ct,,mean,,,26.365,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-11,2021-02-15,solid,covN1,,gcPMMoV,,meanNr,,,0.0002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-11,2021-02-15,solid,covN1,,gcPMMoV,,sdNr,,,0.00004,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-11,2021-02-15,solid,covN2,,gcPMMoV,,meanNr,,,0.00018,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-11,2021-02-15,solid,covN2,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-11,2021-02-15,solid,nPMMoV,,Ct,,mean,,,27.227,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-12,2021-02-15,solid,covN1,,gcPMMoV,,meanNr,,,0.00051,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-12,2021-02-15,solid,covN1,,gcPMMoV,,sdNr,,,0.00012,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-12,2021-02-15,solid,covN2,,gcPMMoV,,meanNr,,,0.00035,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-12,2021-02-15,solid,covN2,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-12,2021-02-15,solid,nPMMoV,,Ct,,mean,,,28.02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-13,2021-02-15,solid,covN1,,gcPMMoV,,meanNr,,,0.00033,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-13,2021-02-15,solid,covN1,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-13,2021-02-15,solid,covN2,,gcPMMoV,,meanNr,,,0.00037,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-13,2021-02-15,solid,covN2,,gcPMMoV,,sdNr,,,0.00002,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-13,2021-02-15,solid,nPMMoV,,Ct,,mean,,,26.767,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-14,2021-02-19,solid,covN1,,gcPMMoV,,meanNr,,,0.00037,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-14,2021-02-19,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-14,2021-02-19,solid,covN2,,gcPMMoV,,meanNr,,,0.00033,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-14,2021-02-19,solid,covN2,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-14,2021-02-19,solid,nPMMoV,,Ct,,mean,,,28.133,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-15,2021-02-19,solid,covN1,,gcPMMoV,,meanNr,,,0.00017,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-15,2021-02-19,solid,covN1,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-15,2021-02-19,solid,covN2,,gcPMMoV,,meanNr,,,0.00017,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-15,2021-02-19,solid,covN2,,gcPMMoV,,sdNr,,,0.00007,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-15,2021-02-19,solid,nPMMoV,,Ct,,mean,,,27.86,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-16,2021-02-19,solid,covN1,,gcPMMoV,,meanNr,,,0.00023,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-16,2021-02-19,solid,covN1,,gcPMMoV,,sdNr,,,0.00003,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-16,2021-02-19,solid,covN2,,gcPMMoV,,meanNr,,,0.00023,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-16,2021-02-19,solid,covN2,,gcPMMoV,,sdNr,,,0.00005,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-16,2021-02-19,solid,nPMMoV,,Ct,,mean,,,27.294,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-17,2021-02-19,solid,covN1,,gcPMMoV,,meanNr,,,0.00032,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-17,2021-02-19,solid,covN1,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-17,2021-02-19,solid,covN2,,gcPMMoV,,meanNr,,,0.00022,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
,,,Ottawa-1,,,,2021-02-17,2021-02-19,solid,covN2,,gcPMMoV,,sdNr,,,0.00006,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
